"x"
"TCGA-DJ-A13U-01"
"TCGA-DJ-A3VF-01"
"TCGA-DE-A4M9-01"
"TCGA-DE-A4MD-01"
"TCGA-DJ-A13P-01"
"TCGA-BJ-A191-01"
"TCGA-EL-A3T0-01"
"TCGA-EL-A3ZM-01"
"TCGA-DJ-A3VL-01"
"TCGA-ET-A25G-01"
"TCGA-IM-A420-01"
"TCGA-FY-A3R7-01"
"TCGA-EM-A2P0-01"
"TCGA-FE-A3PC-01"
"TCGA-ET-A3DR-01"
"TCGA-FY-A40K-01"
