"x"
"TCGA-DJ-A4UL-01"
"TCGA-EL-A3H5-01"
"TCGA-BJ-A0Z5-01"
"TCGA-DJ-A13O-01"
"TCGA-E8-A438-01"
"TCGA-DJ-A3UY-01"
"TCGA-DJ-A1QF-01"
"TCGA-DJ-A2PU-01"
"TCGA-E3-A3E5-01"
"TCGA-ET-A3BT-01"
"TCGA-ET-A2MZ-01"
"TCGA-ET-A25L-01"
"TCGA-EM-A2OW-01"
"TCGA-FE-A3PB-01"
"TCGA-EM-A1YC-01"
