"x"
"TCGA-BJ-A3EZ-01"
"TCGA-EL-A3TB-01"
"TCGA-EL-A3ZT-01"
"TCGA-E8-A2EA-01"
"TCGA-DJ-A3V8-01"
"TCGA-EL-A3ZL-01"
"TCGA-BJ-A192-01"
"TCGA-EL-A3N3-01"
"TCGA-BJ-A28Z-01"
"TCGA-IM-A3ED-01"
"TCGA-EM-A3SU-01"
"TCGA-ET-A3BO-01"
"TCGA-EM-A2P1-01"
"TCGA-EM-A4FH-01"
"TCGA-EM-A2P2-01"
"TCGA-EM-A3SY-01"
