"x"
"TCGA-E3-A3E1-01"
"TCGA-DJ-A3VJ-01"
"TCGA-DJ-A13T-01"
"TCGA-EL-A4K1-01"
"TCGA-DJ-A1QM-01"
"TCGA-BJ-A2NA-01"
"TCGA-DJ-A4V2-01"
"TCGA-DJ-A3VE-01"
"TCGA-BJ-A0ZG-01"
"TCGA-EM-A1YE-01"
"TCGA-ET-A39K-01"
"TCGA-FE-A234-01"
"TCGA-EM-A3OB-01"
"TCGA-ET-A3DV-01"
"TCGA-ET-A2N0-01"
"TCGA-EM-A2CU-01"
