"x"
"TCGA-DJ-A3VG-01"
"TCGA-DJ-A2PT-01"
"TCGA-CE-A485-01"
"TCGA-DJ-A3UQ-01"
"TCGA-CE-A481-01"
"TCGA-EL-A4K1-01"
"TCGA-KS-A4I9-01"
"TCGA-EL-A3GP-01"
"TCGA-E8-A414-01"
"TCGA-ET-A2N5-01"
"TCGA-QD-A8IV-01"
"TCGA-EM-A22O-01"
"TCGA-ET-A39P-01"
"TCGA-BJ-A18Y-01"
"TCGA-EM-A22P-01"
