"x"
"TCGA-DJ-A3VB-01"
"TCGA-DE-A4MA-01"
"TCGA-CE-A484-01"
"TCGA-DE-A69K-01"
"TCGA-KS-A4I1-01"
"TCGA-CE-A483-01"
"TCGA-E8-A417-01"
"TCGA-DJ-A2PV-01"
"TCGA-KS-A4I3-01"
"TCGA-EM-A22M-01"
"TCGA-ET-A3DR-01"
"TCGA-EM-A2CK-01"
"TCGA-ET-A3DP-01"
"TCGA-EM-A2OV-01"
"TCGA-EM-A2OW-01"
