"x"
"TCGA-L6-A4EU-01"
"TCGA-DJ-A4V0-01"
"TCGA-EL-A3MW-01"
"TCGA-EL-A3T1-01"
"TCGA-DJ-A2Q9-01"
"TCGA-E8-A433-01"
"TCGA-DJ-A2PY-01"
"TCGA-BJ-A3PR-01"
"TCGA-CE-A482-01"
"TCGA-ET-A39I-01"
"TCGA-FY-A3RA-01"
"TCGA-FY-A76V-01"
"TCGA-MK-A84Z-01"
"TCGA-ET-A40P-01"
"TCGA-ET-A2MY-01"
