"x"
"TCGA-EL-A3CU-01"
"TCGA-4C-A93U-01"
"TCGA-DJ-A3V0-01"
"TCGA-EL-A3TB-01"
"TCGA-DJ-A4UQ-01"
"TCGA-DE-A69J-01"
"TCGA-CE-A3MD-01"
"TCGA-EL-A4JV-01"
"TCGA-KS-A41J-01"
"TCGA-EL-A4JX-01"
"TCGA-EM-A3O6-01"
"TCGA-BJ-A28V-01"
"TCGA-FK-A3SB-01"
"TCGA-ET-A4KN-01"
"TCGA-EM-A2CR-01"
