"x"
"TCGA-DJ-A2QB-01"
"TCGA-EL-A3ZG-01"
"TCGA-FY-A3I4-01"
"TCGA-E8-A432-01"
"TCGA-EL-A3H1-01"
"TCGA-DJ-A4UW-01"
"TCGA-E8-A437-01"
"TCGA-EL-A3D1-01"
"TCGA-EL-A3CL-01"
"TCGA-EM-A3AP-01"
"TCGA-DO-A1JZ-01"
"TCGA-ET-A39L-01"
"TCGA-EM-A1YD-01"
"TCGA-FK-A3S3-01"
"TCGA-EM-A2P3-01"
