"x"
"TCGA-E8-A436-01"
"TCGA-E8-A413-01"
"TCGA-EL-A3ZH-01"
"TCGA-EL-A3T0-01"
"TCGA-E8-A44K-01"
"TCGA-EL-A3H4-01"
"TCGA-EL-A3ZP-01"
"TCGA-EL-A3ZS-01"
"TCGA-DJ-A2PQ-01"
"TCGA-EM-A1YB-01"
"TCGA-ET-A25J-01"
"TCGA-EM-A3FR-01"
"TCGA-J8-A42S-01"
"TCGA-ET-A25O-01"
"TCGA-EM-A4FN-01"
