"x"
"TCGA-AX-A3G9-01"
"TCGA-BG-A0RY-01"
"TCGA-AP-A1E3-01"
"TCGA-BG-A0VV-01"
"TCGA-B5-A11W-01"
"TCGA-AX-A05S-01"
"TCGA-BG-A2L7-01"
"TCGA-EC-A1NJ-01"
"TCGA-BG-A18C-01"
"TCGA-BG-A0VX-01"
"TCGA-BK-A139-01"
"TCGA-AJ-A8CV-01"
"TCGA-BS-A0VI-01"
"TCGA-BS-A0TI-01"
"TCGA-AP-A1E4-01"
"TCGA-D1-A1NS-01"
"TCGA-AX-A3FX-01"
"TCGA-DF-A2KZ-01"
"TCGA-D1-A17N-01"
"TCGA-AP-A059-01"
"TCGA-AP-A1DP-01"
"TCGA-D1-A0ZN-01"
"TCGA-BS-A0UA-01"
"TCGA-DI-A1BY-01"
"TCGA-AJ-A23M-01"
"TCGA-A5-A1OH-01"
"TCGA-A5-A0G1-01"
"TCGA-AP-A05A-01"
"TCGA-AP-A1DQ-01"
"TCGA-AJ-A23N-01"
