"x"
"TCGA-AJ-A2QN-01"
"TCGA-AX-A1CI-01"
"TCGA-AJ-A3BI-01"
"TCGA-EC-A24G-01"
"TCGA-AP-A1DM-01"
"TCGA-B5-A0JY-01"
"TCGA-AP-A05N-01"
"TCGA-AP-A0LE-01"
"TCGA-DF-A2KR-01"
"TCGA-D1-A16N-01"
"TCGA-BG-A0MC-01"
"TCGA-BG-A0MQ-01"
"TCGA-B5-A0K7-01"
"TCGA-AX-A06L-01"
"TCGA-B5-A3FA-01"
"TCGA-D1-A17T-01"
"TCGA-B5-A1MR-01"
"TCGA-D1-A160-01"
"TCGA-BG-A0M9-01"
"TCGA-DF-A2L0-01"
"TCGA-B5-A11S-01"
"TCGA-AX-A1CN-01"
"TCGA-BG-A0M2-01"
"TCGA-BG-A0YU-01"
"TCGA-AX-A3G7-01"
"TCGA-AX-A1CC-01"
"TCGA-D1-A16G-01"
"TCGA-AX-A1C8-01"
"TCGA-AX-A3G6-01"
"TCGA-DI-A2QY-01"
