"x"
"TCGA-D1-A175-01"
"TCGA-AP-A1DO-01"
"TCGA-AX-A062-01"
"TCGA-A5-A0GN-01"
"TCGA-A5-A0GD-01"
"TCGA-AX-A06B-01"
"TCGA-D1-A0ZQ-01"
"TCGA-EY-A2OQ-01"
"TCGA-D1-A17F-01"
"TCGA-AX-A06H-01"
"TCGA-AX-A06J-01"
"TCGA-AP-A05O-01"
"TCGA-AX-A1C5-01"
"TCGA-A5-A1OK-01"
"TCGA-A5-A0VO-01"
"TCGA-EO-A3AU-01"
"TCGA-BG-A0VW-01"
"TCGA-AP-A054-01"
"TCGA-EY-A1GT-01"
"TCGA-EY-A1GK-01"
"TCGA-B5-A11H-01"
"TCGA-D1-A167-01"
"TCGA-AJ-A3NC-01"
"TCGA-D1-A16V-01"
"TCGA-FI-A2EU-01"
"TCGA-AJ-A3OK-01"
"TCGA-D1-A15X-01"
"TCGA-D1-A2G7-01"
"TCGA-BG-A0YV-01"
