"x"
"TCGA-A5-A0GA-01"
"TCGA-D1-A16O-01"
"TCGA-D1-A16Q-01"
"TCGA-EO-A1Y7-01"
"TCGA-D1-A2G6-01"
"TCGA-DI-A0WH-01"
"TCGA-AP-A0LF-01"
"TCGA-B5-A11N-01"
"TCGA-D1-A17A-01"
"TCGA-EY-A1GO-01"
"TCGA-AX-A2H7-01"
"TCGA-D1-A17L-01"
"TCGA-AP-A0LS-01"
"TCGA-AX-A064-01"
"TCGA-A5-A0GX-01"
"TCGA-AX-A3FT-01"
"TCGA-D1-A17H-01"
"TCGA-BG-A18A-01"
"TCGA-AX-A1C9-01"
"TCGA-AX-A0J1-01"
"TCGA-D1-A161-01"
"TCGA-AJ-A3I9-01"
"TCGA-B5-A11Q-01"
"TCGA-BS-A0U5-01"
"TCGA-FI-A2EY-01"
"TCGA-AP-A05D-01"
"TCGA-AX-A0IW-01"
"TCGA-KP-A3W1-01"
"TCGA-D1-A1NX-01"
