"x"
"TCGA-AX-A063-01"
"TCGA-D1-A0ZO-01"
"TCGA-EY-A1GE-01"
"TCGA-A5-A0GB-01"
"TCGA-B5-A0K0-01"
"TCGA-A5-A0GJ-01"
"TCGA-BS-A0TG-01"
"TCGA-BS-A0V4-01"
"TCGA-B5-A11O-01"
"TCGA-AX-A2HG-01"
"TCGA-AP-A1E0-01"
"TCGA-D1-A17K-01"
"TCGA-EO-A22X-01"
"TCGA-FI-A2CX-01"
"TCGA-D1-A177-01"
"TCGA-AX-A1C4-01"
"TCGA-D1-A0ZS-01"
"TCGA-D1-A15W-01"
"TCGA-D1-A16R-01"
"TCGA-AX-A3FS-01"
"TCGA-BG-A0VZ-01"
"TCGA-AX-A0IS-01"
"TCGA-AP-A1DV-01"
"TCGA-BG-A3EW-01"
"TCGA-D1-A0ZP-01"
"TCGA-EO-A3B1-01"
"TCGA-B5-A3S1-01"
"TCGA-B5-A0K8-01"
"TCGA-KP-A3W4-01"
