"x"
"TCGA-PG-A916-01"
"TCGA-EY-A2OQ-01"
"TCGA-BK-A0C9-01"
"TCGA-EY-A1GP-01"
"TCGA-BS-A0TE-01"
"TCGA-SL-A6J9-01"
"TCGA-BS-A0V6-01"
"TCGA-BG-A0M9-01"
"TCGA-EY-A1GL-01"
"TCGA-A5-AB3J-01"
"TCGA-AX-A3FV-01"
"TCGA-B5-A0JU-01"
"TCGA-BS-A0TA-01"
"TCGA-A5-A0GP-01"
"TCGA-B5-A0K0-01"
"TCGA-D1-A0ZO-01"
"TCGA-AX-A2HC-01"
"TCGA-EY-A1H0-01"
"TCGA-BS-A0VI-01"
"TCGA-B5-A0K3-01"
"TCGA-BG-A0VX-01"
"TCGA-DI-A1C3-01"
"TCGA-A5-A0GR-01"
"TCGA-B5-A11I-01"
"TCGA-A5-A7WJ-01"
"TCGA-AX-A2H4-01"
"TCGA-AP-A05J-01"
"TCGA-D1-A15X-01"
"TCGA-EO-A2CH-01"
"TCGA-EO-A3KU-01"
"TCGA-B5-A1MY-01"
"TCGA-E6-A1LZ-01"
"TCGA-AJ-A3BF-01"
"TCGA-D1-A16S-01"
