"x"
"TCGA-EY-A549-01"
"TCGA-AX-A064-01"
"TCGA-B5-A3FH-01"
"TCGA-QF-A5YT-01"
"TCGA-BS-A0V7-01"
"TCGA-BG-A2AE-01"
"TCGA-B5-A1MR-01"
"TCGA-A5-A0GW-01"
"TCGA-BG-A0VV-01"
"TCGA-4E-A92E-01"
"TCGA-B5-A3F9-01"
"TCGA-DI-A1NO-01"
"TCGA-DF-A2KR-01"
"TCGA-D1-A16R-01"
"TCGA-DF-A2KY-01"
"TCGA-A5-A1OJ-01"
"TCGA-EY-A72D-01"
"TCGA-EO-A3AU-01"
"TCGA-B5-A0JS-01"
"TCGA-BG-A0LW-01"
"TCGA-BG-A0YU-01"
"TCGA-AJ-A8CT-01"
"TCGA-EY-A54A-01"
"TCGA-BS-A0TG-01"
"TCGA-EY-A2ON-01"
"TCGA-AX-A0IU-01"
"TCGA-A5-A0G5-01"
"TCGA-A5-A0G3-01"
"TCGA-D1-A0ZP-01"
"TCGA-PG-A6IB-01"
"TCGA-A5-A0G2-01"
"TCGA-AP-A0LI-01"
"TCGA-AX-A3GI-01"
