"x"
"TCGA-AX-A1CJ-01"
"TCGA-B5-A1MW-01"
"TCGA-B5-A11U-01"
"TCGA-AX-A3GB-01"
"TCGA-AX-A2H7-01"
"TCGA-AJ-A5DW-01"
"TCGA-EY-A1GD-01"
"TCGA-A5-A0GN-01"
"TCGA-QS-A5YR-01"
"TCGA-AX-A1CF-01"
"TCGA-FI-A2F4-01"
"TCGA-BS-A0WQ-01"
"TCGA-B5-A5OC-01"
"TCGA-BK-A6W4-01"
"TCGA-B5-A3FA-01"
"TCGA-A5-A0GG-01"
"TCGA-AP-A0LG-01"
"TCGA-B5-A11X-01"
"TCGA-EO-A22R-01"
"TCGA-EY-A2OP-01"
"TCGA-B5-A3FD-01"
"TCGA-EY-A215-01"
"TCGA-BG-A0MK-01"
"TCGA-BS-A0TJ-01"
"TCGA-2E-A9G8-01"
"TCGA-EY-A3L3-01"
"TCGA-AX-A2H5-01"
"TCGA-B5-A0JN-01"
"TCGA-FI-A3PV-01"
"TCGA-PG-A915-01"
"TCGA-A5-A2K2-01"
"TCGA-AP-A0L9-01"
"TCGA-AJ-A3NH-01"
"TCGA-EO-A3KW-01"
