"x"
"TCGA-B5-A11E-01"
"TCGA-BK-A13B-01"
"TCGA-B5-A3FC-01"
"TCGA-BS-A0UJ-01"
"TCGA-AP-A0LN-01"
"TCGA-AX-A06H-01"
"TCGA-B5-A0K4-01"
"TCGA-B5-A0K2-01"
"TCGA-B5-A11R-01"
"TCGA-BK-A6W3-01"
"TCGA-QS-A5YQ-01"
"TCGA-AP-A054-01"
"TCGA-BS-A0UV-01"
"TCGA-AP-A1E0-01"
"TCGA-B5-A11G-01"
"TCGA-BG-A186-01"
"TCGA-AJ-A2QO-01"
"TCGA-AP-A1DP-01"
"TCGA-BS-A0U9-01"
"TCGA-SJ-A6ZJ-01"
"TCGA-B5-A11Z-01"
"TCGA-AX-A2HJ-01"
"TCGA-D1-A15W-01"
"TCGA-EY-A547-01"
"TCGA-QS-A744-01"
"TCGA-AX-A1CA-01"
"TCGA-B5-A5OD-01"
"TCGA-AP-A0L8-01"
"TCGA-A5-A1OH-01"
"TCGA-AX-A1CC-01"
"TCGA-KP-A3W1-01"
"TCGA-QS-A8F1-01"
"TCGA-D1-A16I-01"
"TCGA-AJ-A3QS-01"
