"x"
"TCGA-A2-A3Y0-01"
"TCGA-AQ-A04J-01"
"TCGA-A2-A0D0-01"
"TCGA-A7-A6VV-01"
"TCGA-EW-A6SB-01"
"TCGA-B6-A0IJ-01"
"TCGA-AC-A62X-01"
"TCGA-LL-A73Y-01"
"TCGA-E2-A1LK-01"
"TCGA-A7-A6VW-01"
"TCGA-BH-A18Q-01"
"TCGA-AO-A0J6-01"
"TCGA-EW-A6SC-01"
"TCGA-S3-AA14-01"
"TCGA-AN-A0AJ-01"
"TCGA-BH-A0HW-01"
"TCGA-C8-A12O-01"
"TCGA-AO-A03P-01"
"TCGA-LD-A7W5-01"
"TCGA-A2-A0CT-01"
"TCGA-LL-A740-01"
"TCGA-C8-A1HG-01"
"TCGA-B6-A0IE-01"
"TCGA-D8-A27L-01"
"TCGA-C8-A27A-01"
"TCGA-C8-A1HE-01"
"TCGA-C8-A1HM-01"
"TCGA-AN-A0FS-01"
"TCGA-A7-A6VX-01"
"TCGA-BH-A42V-01"
"TCGA-C8-A12M-01"
"TCGA-C8-A1HN-01"
"TCGA-A2-A0D4-01"
"TCGA-C8-A130-01"
"TCGA-BH-A18I-01"
"TCGA-GM-A2DO-01"
"TCGA-B6-A0RM-01"
"TCGA-OL-A5RU-01"
"TCGA-EW-A1P5-01"
"TCGA-C8-A3M7-01"
"TCGA-BH-A0AY-01"
"TCGA-A2-A0CR-01"
"TCGA-AN-A0XT-01"
"TCGA-C8-A273-01"
