"x"
"TCGA-E2-A573-01"
"TCGA-A2-A0CM-01"
"TCGA-B6-A0RE-01"
"TCGA-AR-A1AJ-01"
"TCGA-A2-A3XU-01"
"TCGA-E9-A1ND-01"
"TCGA-BH-A0BW-01"
"TCGA-AO-A0J4-01"
"TCGA-A8-A07O-01"
"TCGA-OL-A5RW-01"
"TCGA-A1-A0SK-01"
"TCGA-A7-A26I-01"
"TCGA-E9-A3X8-01"
"TCGA-AR-A5QN-01"
"TCGA-E2-A1IF-01"
"TCGA-B6-A0WW-01"
"TCGA-E2-A155-01"
"TCGA-AC-A2BM-01"
"TCGA-A7-A5ZW-01"
"TCGA-AR-A0TV-01"
"TCGA-A7-A425-01"
"TCGA-S3-A6ZF-01"
"TCGA-BH-A0DG-01"
"TCGA-BH-A1EX-01"
"TCGA-C8-A274-01"
"TCGA-A2-A25C-01"
"TCGA-E2-A576-01"
"TCGA-A2-A0EX-01"
"TCGA-AO-A03N-01"
"TCGA-A2-A0SU-01"
"TCGA-PL-A8LX-01"
"TCGA-D8-A4Z1-01"
"TCGA-BH-A209-01"
"TCGA-PE-A5DD-01"
"TCGA-C8-A3M8-01"
"TCGA-B6-A1KC-01"
"TCGA-BH-A5J0-01"
"TCGA-A7-A56D-01"
"TCGA-C8-A1HO-01"
"TCGA-EW-A1IX-01"
"TCGA-D8-A1JN-01"
"TCGA-A8-A07Z-01"
"TCGA-C8-A26W-01"
"TCGA-D8-A1X6-01"
