"x"
"TCGA-E2-A1LL-01"
"TCGA-A2-A3XX-01"
"TCGA-A1-A0SP-01"
"TCGA-HN-A2NL-01"
"TCGA-D8-A1XK-01"
"TCGA-A7-A4SD-01"
"TCGA-OL-A66I-01"
"TCGA-AN-A0AT-01"
"TCGA-GM-A3XL-01"
"TCGA-C8-A12K-01"
"TCGA-E2-A1LG-01"
"TCGA-OL-A5D7-01"
"TCGA-S3-AA0Z-01"
"TCGA-AR-A0U2-01"
"TCGA-5T-A9QA-01"
"TCGA-AC-A6NO-01"
"TCGA-AC-A8OP-01"
"TCGA-B6-A0IA-01"
"TCGA-OL-A66H-01"
"TCGA-A2-A0CV-01"
"TCGA-OL-A6VR-01"
"TCGA-A2-A0YF-01"
"TCGA-AO-A0JA-01"
"TCGA-A8-A082-01"
"TCGA-E2-A570-01"
"TCGA-B6-A0IN-01"
"TCGA-EW-A1P0-01"
"TCGA-3C-AALK-01"
"TCGA-E9-A3HO-01"
"TCGA-A8-A08P-01"
"TCGA-D8-A27K-01"
"TCGA-A8-A090-01"
"TCGA-B6-A0WS-01"
"TCGA-E2-A15L-01"
"TCGA-AO-A126-01"
"TCGA-OL-A5D8-01"
"TCGA-AO-A12H-01"
"TCGA-BH-A18M-01"
"TCGA-E2-A15H-01"
"TCGA-E2-A15O-01"
"TCGA-LL-A7SZ-01"
"TCGA-EW-A1OZ-01"
"TCGA-AO-A125-01"
"TCGA-BH-A0DZ-01"
"TCGA-E9-A1NH-01"
