"x"
"TCGA-HN-A2NL-01"
"TCGA-D8-A27F-01"
"TCGA-AN-A0AR-01"
"TCGA-A8-A07O-01"
"TCGA-E2-A14N-01"
"TCGA-AR-A5QQ-01"
"TCGA-A8-A09D-01"
"TCGA-A2-A0YL-01"
"TCGA-BH-A0BD-01"
"TCGA-WT-AB44-01"
"TCGA-B6-A1KN-01"
"TCGA-A2-A0YT-01"
"TCGA-E9-A1NH-01"
"TCGA-BH-A0HX-01"
"TCGA-GI-A2C8-01"
"TCGA-AR-A2LN-01"
"TCGA-E2-A1IG-01"
"TCGA-AR-A24S-01"
"TCGA-AC-A4ZE-01"
"TCGA-AN-A0FD-01"
"TCGA-A2-A0EX-01"
"TCGA-BH-A1FG-01"
"TCGA-AC-A3OD-01"
"TCGA-E9-A1N3-01"
"TCGA-AN-A0XO-01"
"TCGA-D8-A27V-01"
"TCGA-E9-A1R2-01"
"TCGA-A2-A0SU-01"
"TCGA-AN-A0XV-01"
"TCGA-BH-A0BV-01"
"TCGA-A2-A25C-01"
"TCGA-AC-A2B8-01"
"TCGA-E2-A15H-01"
"TCGA-OL-A66J-01"
"TCGA-A8-A0A1-01"
"TCGA-A2-A0EN-01"
"TCGA-E9-A1RA-01"
"TCGA-AN-A03Y-01"
"TCGA-A8-A097-01"
