"x"
"TCGA-AR-A1AI-01"
"TCGA-AN-A04D-01"
"TCGA-E9-A243-01"
"TCGA-A7-A13E-01"
"TCGA-E9-A1N9-01"
"TCGA-AR-A24Q-01"
"TCGA-D8-A1X6-01"
"TCGA-D8-A27L-01"
"TCGA-A8-A08P-01"
"TCGA-EW-A1P6-01"
"TCGA-E2-A153-01"
"TCGA-AN-A0FK-01"
"TCGA-A2-A0YG-01"
"TCGA-E9-A1NG-01"
"TCGA-A1-A0SD-01"
"TCGA-AR-A24L-01"
"TCGA-A8-A08T-01"
"TCGA-E9-A54Y-01"
"TCGA-BH-A0HA-01"
"TCGA-D8-A1XY-01"
"TCGA-AR-A24W-01"
"TCGA-D8-A27I-01"
"TCGA-AR-A1AU-01"
"TCGA-A8-A09Q-01"
"TCGA-B6-A0I5-01"
"TCGA-XX-A89A-01"
"TCGA-AO-A12E-01"
"TCGA-AQ-A7U7-01"
"TCGA-A8-A06Q-01"
"TCGA-E9-A2JS-01"
"TCGA-E9-A226-01"
"TCGA-BH-A8FY-01"
"TCGA-D8-A145-01"
"TCGA-E2-A1IO-01"
"TCGA-AO-A12G-01"
"TCGA-A1-A0SE-01"
"TCGA-E2-A154-01"
"TCGA-A7-A26E-01"
