"x"
"TCGA-D8-A143-01"
"TCGA-A2-A4S1-01"
"TCGA-BH-A0RX-01"
"TCGA-A7-A26I-01"
"TCGA-A7-A0DA-01"
"TCGA-BH-A18V-01"
"TCGA-D8-A1JU-01"
"TCGA-A8-A09W-01"
"TCGA-D8-A1Y0-01"
"TCGA-A2-A0EM-01"
"TCGA-AN-A0AM-01"
"TCGA-D8-A1Y1-01"
"TCGA-EW-A1P3-01"
"TCGA-B6-A40C-01"
"TCGA-D8-A1JH-01"
"TCGA-BH-A0HQ-01"
"TCGA-A8-A07L-01"
"TCGA-EW-A1IW-01"
"TCGA-E9-A1RD-01"
"TCGA-A7-A0DB-01"
"TCGA-A2-A4S2-01"
"TCGA-AC-A3HN-01"
"TCGA-GM-A2DK-01"
"TCGA-B6-A0RG-01"
"TCGA-D8-A1JN-01"
"TCGA-AN-A0FS-01"
"TCGA-PE-A5DE-01"
"TCGA-AO-A1KT-01"
"TCGA-E9-A24A-01"
"TCGA-D8-A1JP-01"
"TCGA-A8-A095-01"
"TCGA-BH-A28Q-01"
"TCGA-BH-A18S-01"
"TCGA-A8-A08G-01"
"TCGA-BH-A0E1-01"
"TCGA-OL-A66N-01"
"TCGA-EW-A1OY-01"
"TCGA-A2-A1G0-01"
"TCGA-D8-A73W-01"
